tag_code,tagger_name_xlat,bucket,lot,species_code,length,weight,pit_code,tag_date,tag_activate_date,tag_release_date,release_location,release_location_xlat,release_location_river_kilometer,release_location_latitude,release_location_longitude,mort_xlat,pri,tag_AssignedRelease,char_SurvivalUse,tag_Status,,
G7238E791,A,1,1,11H,183,57,,5/5/2021 0:00,5/3/2021 13:35,5/6/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI07,1,Active - General,,
G7239D557,A,4,1,11H,154,33.5,,5/5/2021 0:00,5/3/2021 13:38,5/6/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI07,1,Active - General,,
G72407EDC,A,2,1,11H,165,44,,5/5/2021 0:00,5/3/2021 13:36,5/6/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI07,1,Active - General,,
G72417DFA,A,10,1,11H,170,47,,5/5/2021 0:00,5/3/2021 13:32,5/6/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI07,1,Active - General,,
G72506870,A,11,1,11H,192,69,,5/5/2021 0:00,5/3/2021 13:33,5/6/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI07,1,Active - General,,
G7252E590,A,5,1,11H,173,52.5,,5/5/2021 0:00,5/3/2021 13:26,5/6/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI07,1,Active - General,,
G725A74A9,A,7,1,11H,171,46.5,,5/5/2021 0:00,5/3/2021 13:29,5/6/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI07,1,Active - General,,
G725FA6BD,A,4,1,11H,157,39.5,,5/5/2021 0:00,5/3/2021 13:25,5/6/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI07,1,Active - General,,
G7268EF24,A,3,1,11W,133,23,,5/5/2021 0:00,5/3/2021 13:24,5/6/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI07,1,Active - General,,
G7272922A,A,1,1,11H,183,65.5,,5/5/2021 0:00,5/3/2021 13:34,5/6/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI07,1,Active - General,,
G7272B877,A,6,1,11H,145,28.5,,5/5/2021 0:00,5/3/2021 13:27,5/6/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI07,1,Active - General,,
G72799FF4,A,5,1,11H,125,21.5,,5/5/2021 0:00,5/3/2021 13:26,5/6/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI07,1,Active - General,,
G729370CE,A,4,1,11H,164,45.5,,5/5/2021 0:00,5/3/2021 13:25,5/6/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI07,1,Active - General,,
G729409C4,A,1,1,11H,159,40.5,,5/5/2021 0:00,5/3/2021 13:22,5/6/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI07,1,Active - General,,
G72957F25,A,8,1,11H,163,39.5,,5/5/2021 0:00,5/3/2021 13:30,5/6/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI07,1,Active - General,,
G729DA045,A,2,1,11H,188,62.5,,5/5/2021 0:00,5/3/2021 13:23,5/6/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI07,1,Active - General,,
G729F7FC2,A,3,1,11H,157,37.5,,5/5/2021 0:00,5/3/2021 13:36,5/6/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI07,1,Active - General,,
G72A5D25A,A,9,1,11H,154,38.5,,5/5/2021 0:00,5/3/2021 13:31,5/6/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI07,1,Active - General,,
G72B49FC9,A,6,1,11H,146,29.5,,5/5/2021 0:00,5/3/2021 13:27,5/6/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI07,1,Active - General,,
G7202A71D,C,4,1,11H,151,33.5,,5/7/2021 0:00,5/5/2021 11:33,5/8/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI08,1,Active - General,,
G72058AAD,C,3,1,11H,156,36,,5/7/2021 0:00,5/5/2021 11:48,5/8/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI08,1,Active - General,,
G720E0B5C,C,2,1,11H,180,52.5,,5/7/2021 0:00,5/5/2021 11:46,5/8/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI08,1,Active - General,,
G72100E53,C,7,1,11H,168,42.5,,5/7/2021 0:00,5/5/2021 11:38,5/8/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI08,1,Active - General,,
G72169835,C,1,1,11W,143,28,,5/7/2021 0:00,5/5/2021 11:44,5/8/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI08,1,Active - General,,
G72186A21,C,10,1,11H,140,27.5,,5/7/2021 0:00,5/5/2021 11:43,5/8/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI08,1,Active - General,,
G722B4787,C,5,1,11W,142,32.5,,5/7/2021 0:00,5/5/2021 11:34,5/8/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI08,1,Active - General,,
G722BD796,C,3,1,11W,152,30.5,,5/7/2021 0:00,5/5/2021 11:47,5/8/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI08,1,Active - General,,
G723490A7,C,4,1,11H,138,28.5,,5/7/2021 0:00,5/5/2021 11:32,5/8/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI08,1,Active - General,,
G72398871,C,1,1,11W,137,28.5,,5/7/2021 0:00,5/5/2021 11:26,5/8/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI08,1,Active - General,,
G723F7A13,C,9,1,11W,152,34,,5/7/2021 0:00,5/5/2021 11:43,5/8/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI08,1,Active - General,,
G724240EC,C,4,1,11H,148,32.5,,5/7/2021 0:00,5/5/2021 11:49,5/8/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI08,1,Active - General,,
G7242A8C7,C,4,1,11W,151,34.5,,5/7/2021 0:00,5/5/2021 11:49,5/8/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI08,1,Active - General,,
G7246504A,C,6,1,11W,144,25.5,,5/7/2021 0:00,5/5/2021 11:37,5/8/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI08,1,Active - General,,
G7253E9F7,C,10,1,11H,172,53.5,,5/7/2021 0:00,5/5/2021 11:44,5/8/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI08,1,Active - General,,
G725FE519,C,1,1,11H,186,63.5,,5/7/2021 0:00,5/5/2021 11:45,5/8/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI08,1,Active - General,,
G72609FAA,C,5,1,11H,148,32,,5/7/2021 0:00,5/5/2021 11:50,5/8/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI08,1,Active - General,,
G72612522,C,2,1,11H,166,41.5,,5/7/2021 0:00,5/5/2021 11:46,5/8/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI08,1,Active - General,,
G72614B58,C,2,1,11H,172,47,,5/7/2021 0:00,5/5/2021 11:27,5/8/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI08,1,Active - General,,
G726CD25C,C,8,1,11H,136,27.5,,5/7/2021 0:00,5/5/2021 11:42,5/8/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI08,1,Active - General,,
G726E2F44,C,8,1,11H,148,31.5,,5/7/2021 0:00,5/5/2021 11:41,5/8/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI08,1,Active - General,,
G7271A07D,C,7,1,11H,165,44,,5/7/2021 0:00,5/5/2021 11:40,5/8/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI08,1,Active - General,,
G727FEA99,C,3,1,11H,169,44,,5/7/2021 0:00,5/5/2021 11:31,5/8/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI08,1,Active - General,,
G7286309B,C,5,1,11W,142,29.5,,5/7/2021 0:00,5/5/2021 11:33,5/8/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI08,1,Active - General,,
G728B0C0F,C,1,1,11H,148,31.5,,5/7/2021 0:00,5/5/2021 11:26,5/8/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI08,1,Active - General,,
G728B3E0D,C,3,1,11H,133,24.5,,5/7/2021 0:00,5/5/2021 11:31,5/8/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI08,1,Active - General,,
G729051E6,C,2,1,11W,144,32,,5/7/2021 0:00,5/5/2021 11:30,5/8/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI08,1,Active - General,,
G72B2CD04,C,9,1,11H,137,24,,5/7/2021 0:00,5/5/2021 11:40,5/8/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI08,1,Active - General,,
G72B84E8D,C,6,1,11H,146,29.5,,5/7/2021 0:00,5/5/2021 11:37,5/8/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI08,1,Active - General,,
G720817C8,C,2,1,11H,137,27.5,,5/9/2021 0:00,5/7/2021 13:49,5/10/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI09,1,Active - General,,
G72104CA9,C,8,1,11H,157,38.5,,5/9/2021 0:00,5/7/2021 13:57,5/10/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI09,1,Active - General,,
G7210F459,C,7,1,11H,153,34,,5/9/2021 0:00,5/7/2021 13:56,5/10/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI09,1,Active - General,,
G72154776,C,3,1,11H,152,35,,5/9/2021 0:00,5/7/2021 13:50,5/10/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI09,1,Active - General,,
G7219A56E,C,1,1,11H,151,31,,5/9/2021 0:00,5/7/2021 14:05,5/10/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI09,1,Active - General,,
G722B571A,C,3,1,11W,152,37.5,,5/9/2021 0:00,5/7/2021 13:51,5/10/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI09,1,Active - General,,
G722B7206,C,4,1,11H,160,40.5,,5/9/2021 0:00,5/7/2021 14:10,5/10/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI09,1,Active - General,,
G722D0EF7,C,1,1,11W,148,33.5,,5/9/2021 0:00,5/7/2021 14:06,5/10/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI09,1,Active - General,,
G722D61D3,C,6,1,11H,123,18.5,,5/9/2021 0:00,5/7/2021 13:54,5/10/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI09,1,Active - General,,
G723361E3,C,5,1,11W,143,25.5,,5/9/2021 0:00,5/7/2021 13:53,5/10/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI09,1,Active - General,,
G723377A3,C,4,1,11W,149,34,,5/9/2021 0:00,5/7/2021 13:52,5/10/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI09,1,Active - General,,
G7237EF4B,C,10,1,11H,160,37.5,,5/9/2021 0:00,5/7/2021 13:59,5/10/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI09,1,Active - General,,
G723A48EE,C,9,1,11W,153,37,,5/9/2021 0:00,5/7/2021 14:01,5/10/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI09,1,Active - General,,
G723B33F2,C,7,1,11H,170,48,,5/9/2021 0:00,5/7/2021 13:55,5/10/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI09,1,Active - General,,
G723BCB44,C,6,1,11W,152,34.5,,5/9/2021 0:00,5/7/2021 13:55,5/10/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI09,1,Active - General,,
G724E996A,C,5,1,11H,143,29.5,,5/9/2021 0:00,5/7/2021 13:53,5/10/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI09,1,Active - General,,
G7250E6E3,C,2,1,11H,170,47,,5/9/2021 0:00,5/7/2021 14:08,5/10/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI09,1,Active - General,,
G7252617D,C,11,1,11H,177,49,,5/9/2021 0:00,5/7/2021 14:03,5/10/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI09,1,Active - General,,
G7258EF09,C,1,1,11H,150,32,,5/9/2021 0:00,5/7/2021 13:48,5/10/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI09,1,Active - General,,
G7268AE3C,C,2,1,11H,152,34.5,,5/9/2021 0:00,5/7/2021 14:07,5/10/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI09,1,Active - General,,
G726B485D,C,10,1,11H,142,27.5,,5/9/2021 0:00,5/7/2021 14:02,5/10/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI09,1,Active - General,,
G7270C4BD,C,4,1,11H,153,38,,5/9/2021 0:00,5/7/2021 13:51,5/10/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI09,1,Active - General,,
G7280F626,C,2,1,11H,128,21.5,,5/9/2021 0:00,5/7/2021 13:49,5/10/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI09,1,Active - General,,
G72824439,C,9,1,11H,139,27.5,,5/9/2021 0:00,5/7/2021 13:59,5/10/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI09,1,Active - General,,
G7282E5C8,C,11,1,11H,168,46,,5/9/2021 0:00,5/7/2021 14:04,5/10/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI09,1,Active - General,,
G729E8452,C,8,1,11W,126,19,,5/9/2021 0:00,5/7/2021 13:58,5/10/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI09,1,Active - General,,
G72AF93A5,C,1,1,11H,175,54,,5/9/2021 0:00,5/7/2021 13:48,5/10/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI09,1,Active - General,,
G72AFC641,C,3,1,11H,156,38.5,,5/9/2021 0:00,5/7/2021 14:09,5/10/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI09,1,Active - General,,
G72B3AA26,C,3,1,11H,133,23,,5/9/2021 0:00,5/7/2021 14:08,5/10/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI09,1,Active - General,,
G720281E3,C,3,1,11H,161,40.5,,5/11/2021 0:00,5/9/2021 13:13,5/12/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI10,1,Active - General,,
G7208F340,C,1,1,11W,152,32.5,,5/11/2021 0:00,5/9/2021 13:27,5/12/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI10,1,Active - General,,
G72146F53,C,4,1,11H,167,44,,5/11/2021 0:00,5/9/2021 13:15,5/12/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI10,1,Active - General,,
G721735A3,C,3,1,11W,148,29,,5/11/2021 0:00,5/9/2021 13:13,5/12/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI10,1,Active - General,,
G7218D133,C,1,1,11H,134,24.5,,5/11/2021 0:00,5/9/2021 13:06,5/12/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI10,1,Active - General,,
G723DDDAE,C,10,1,11H,155,36,,5/11/2021 0:00,5/9/2021 13:26,5/12/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI10,1,Active - General,,
G7242B904,C,3,1,11H,176,49,,5/11/2021 0:00,5/9/2021 13:31,5/12/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI10,1,Active - General,,
G7247B558,C,4,1,11H,175,54,,5/11/2021 0:00,5/9/2021 13:14,5/12/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI10,1,Active - General,,
G7250B979,C,5,1,11W,154,37.5,,5/11/2021 0:00,5/9/2021 13:16,5/12/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI10,1,Active - General,,
G7250D362,C,2,1,11H,160,44.5,,5/11/2021 0:00,5/9/2021 13:12,5/12/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI10,1,Active - General,,
G72570586,C,1,1,11H,172,45,,5/11/2021 0:00,5/9/2021 13:28,5/12/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI10,1,Active - General,,
G726A03FF,C,6,1,11W,152,34.5,,5/11/2021 0:00,5/9/2021 13:18,5/12/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI10,1,Active - General,,
G7275ECA3,C,4,1,11H,162,42.5,,5/11/2021 0:00,5/9/2021 13:32,5/12/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI10,1,Active - General,,
G72854DCB,C,9,1,11W,143,29.5,,5/11/2021 0:00,5/9/2021 13:25,5/12/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI10,1,Active - General,,
G72885C81,C,9,1,11H,173,47.5,,5/11/2021 0:00,5/9/2021 13:25,5/12/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI10,1,Active - General,,
G72934411,C,8,1,11H,150,33,,5/11/2021 0:00,5/9/2021 13:20,5/12/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI10,1,Active - General,,
G7296EF61,C,8,1,11H,146,29.5,,5/11/2021 0:00,5/9/2021 13:23,5/12/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI10,1,Active - General,,
G729937EC,C,4,1,11H,169,44.5,,5/11/2021 0:00,5/9/2021 13:32,5/12/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI10,1,Active - General,,
G7299EB18,C,2,1,11H,165,41.5,,5/11/2021 0:00,5/9/2021 13:28,5/12/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI10,1,Active - General,,
G729B8C6F,C,7,1,11H,145,32.5,,5/11/2021 0:00,5/9/2021 13:20,5/12/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI10,1,Active - General,,
G729DDFFC,C,6,1,11H,190,66.5,,5/11/2021 0:00,5/9/2021 13:17,5/12/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI10,1,Active - General,,
G729FCB91,C,2,1,11H,158,39,,5/11/2021 0:00,5/9/2021 13:30,5/12/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI10,1,Active - General,,
G72A6F5AF,C,10,1,11H,144,28,,5/11/2021 0:00,5/9/2021 13:27,5/12/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI10,1,Active - General,,
G72A822A7,C,3,1,11H,152,32,,5/11/2021 0:00,5/9/2021 13:30,5/12/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI10,1,Active - General,,
G72A881EA,C,2,1,11H,159,42,,5/11/2021 0:00,5/9/2021 13:07,5/12/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI10,1,Active - General,,
G72B3218A,C,7,1,11W,127,19,,5/11/2021 0:00,5/9/2021 13:19,5/12/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI10,1,Active - General,,
G72B33CEA,C,5,1,11H,177,52.5,,5/11/2021 0:00,5/9/2021 13:16,5/12/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI10,1,Active - General,,
G72B6A67A,C,1,1,11H,145,34.5,,5/11/2021 0:00,5/9/2021 13:03,5/12/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI10,1,Active - General,,
G72BB82B1,C,5,1,11H,160,41.5,,5/11/2021 0:00,5/9/2021 13:33,5/12/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI10,1,Active - General,,
G721A9B9A,B,1,1,11H,163,40.5,,5/13/2021 0:00,5/11/2021 13:09,5/14/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI11,1,Active - General,,
G721B8301,B,9,1,11H,137,23.5,,5/13/2021 0:00,5/11/2021 12:57,5/14/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI11,1,Active - General,,
G721BC4C4,B,3,1,11H,164,43,,5/13/2021 0:00,5/11/2021 13:11,5/14/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI11,1,Active - General,,
G72299C61,B,4,1,11W,128,21,,5/13/2021 0:00,5/11/2021 12:45,5/14/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI11,1,Active - General,,
G722C2151,B,3,1,11H,175,54,,5/13/2021 0:00,5/11/2021 13:12,5/14/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI11,1,Active - General,,
G7236FF12,B,3,1,11H,158,39.5,,5/13/2021 0:00,5/11/2021 12:43,5/14/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI11,1,Active - General,,
G72378A11,B,3,1,11W,127,21,,5/13/2021 0:00,5/11/2021 12:44,5/14/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI11,1,Active - General,,
G7238B32B,B,6,1,11H,126,19,,5/13/2021 0:00,5/11/2021 12:50,5/14/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI11,1,Active - General,,
G7238DC0F,B,5,1,11H,146,30.5,,5/13/2021 0:00,5/11/2021 13:21,5/14/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI11,1,Active - General,,
G723A006A,B,7,1,11H,143,23.5,,5/13/2021 0:00,5/11/2021 12:52,5/14/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI11,1,Active - General,,
G72502836,B,5,1,11H,160,38.5,,5/13/2021 0:00,5/11/2021 12:49,5/14/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI11,1,Active - General,,
G72554130,B,8,1,11H,157,37,,5/13/2021 0:00,5/11/2021 12:54,5/14/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI11,1,Active - General,,
G725643D9,B,1,1,11H,192,69.5,,5/13/2021 0:00,5/11/2021 13:10,5/14/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI11,1,Active - General,,
G725A5309,B,10,1,11H,150,36,,5/13/2021 0:00,5/11/2021 13:05,5/14/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI11,1,Active - General,,
G725D09C2,B,8,1,11H,172,50,,5/13/2021 0:00,5/11/2021 12:56,5/14/2021 9:00,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,729,47.341612,-120.089917,0,3,RI11,1,Active - General,,
