tag_code,tagger_name,bucket,lot,species_code,length,weight,pit_code,tag_date,activation_date,release_date,release_location,release_river_km,mortality,tag_AssignedRelease
G725D6A45,C,6,1,11W,153,35,,5/20/2021 0:00,5/19/2021 12:42,5/21/2021 9:00,Rocky Reach Tailrace,762,0,RR15
G7261EAA9,C,2,1,11W,147,33,,5/20/2021 0:00,5/19/2021 13:04,5/21/2021 9:00,Rocky Reach Tailrace,762,0,RR15
G7263DEE7,C,8,1,11H,127,21,,5/20/2021 0:00,5/19/2021 12:48,5/21/2021 9:00,Rocky Reach Tailrace,762,0,RR15
G7268A9BF,C,10,1,11H,164,41.5,,5/20/2021 0:00,5/19/2021 13:25,5/21/2021 9:00,Rocky Reach Tailrace,762,0,RR15
G726C9FE7,C,5,1,11W,146,30,,5/20/2021 0:00,5/19/2021 12:41,5/21/2021 9:00,Rocky Reach Tailrace,762,0,RR15
G7270098A,C,6,1,11W,144,28,,5/20/2021 0:00,5/19/2021 13:10,5/21/2021 9:00,Rocky Reach Tailrace,762,0,RR15
G72739B72,C,8,1,11H,153,36,,5/20/2021 0:00,5/19/2021 13:21,5/21/2021 9:00,Rocky Reach Tailrace,762,0,RR15
G72744554,C,1,1,11H,149,34.5,,5/20/2021 0:00,5/19/2021 12:32,5/21/2021 9:00,Rocky Reach Tailrace,762,0,RR15
G7278FE0B,C,5,1,11H,147,33,,5/20/2021 0:00,5/19/2021 12:40,5/21/2021 9:00,Rocky Reach Tailrace,762,0,RR15
G727C48DF,C,9,1,11H,155,36,,5/20/2021 0:00,5/19/2021 13:25,5/21/2021 9:00,Rocky Reach Tailrace,762,0,RR15
G728109D7,C,9,1,11H,157,36,,5/20/2021 0:00,5/19/2021 12:48,5/21/2021 9:00,Rocky Reach Tailrace,762,0,RR15
G728151CE,C,6,1,11W,158,43.5,,5/20/2021 0:00,5/19/2021 13:14,5/21/2021 9:00,Rocky Reach Tailrace,762,0,RR15
G7283C3F2,C,3,1,11H,136,24,,5/20/2021 0:00,5/19/2021 12:37,5/21/2021 9:00,Rocky Reach Tailrace,762,0,RR15
G728876DC,C,1,1,11W,143,27.5,,5/20/2021 0:00,5/19/2021 12:31,5/21/2021 9:00,Rocky Reach Tailrace,762,0,RR15
G729826EB,C,3,1,11H,148,35,,5/20/2021 0:00,5/19/2021 13:05,5/21/2021 9:00,Rocky Reach Tailrace,762,0,RR15
G729EACB3,C,7,1,11H,152,31,,5/20/2021 0:00,5/19/2021 12:43,5/21/2021 9:00,Rocky Reach Tailrace,762,0,RR15
G72A35C63,C,6,1,11H,142,28.5,,5/20/2021 0:00,5/19/2021 12:43,5/21/2021 9:00,Rocky Reach Tailrace,762,0,RR15
G72A4B578,C,4,1,11H,163,43,,5/20/2021 0:00,5/19/2021 12:39,5/21/2021 9:00,Rocky Reach Tailrace,762,0,RR15
G72A54EE8,C,5,1,11H,163,41.5,,5/20/2021 0:00,5/19/2021 13:08,5/21/2021 9:00,Rocky Reach Tailrace,762,0,RR15
G72AC8652,C,1,1,11W,156,37,,5/20/2021 0:00,5/19/2021 12:56,5/21/2021 9:00,Rocky Reach Tailrace,762,0,RR15
G72B09351,C,3,1,11H,168,46.5,,5/20/2021 0:00,5/19/2021 12:38,5/21/2021 9:00,Rocky Reach Tailrace,762,0,RR15
G72B3F65E,C,2,1,11H,155,36,,5/20/2021 0:00,5/19/2021 12:36,5/21/2021 9:00,Rocky Reach Tailrace,762,0,RR15
G7208DFC0,A,2,1,11H,155,35.5,,4/23/2021 0:00,4/21/2021 14:51,4/24/2021 9:00,Rock Island Tailrace,729,0,RI01
G720C6BA8,A,3,1,11H,143,27,,4/23/2021 0:00,4/21/2021 14:27,4/24/2021 9:00,Rock Island Tailrace,729,0,RI01
G720E30C2,A,8,1,11H,175,49.5,,4/23/2021 0:00,4/21/2021 14:38,4/24/2021 9:00,Rock Island Tailrace,729,0,RI01
G72123B43,A,5,1,11H,129,19.5,,4/23/2021 0:00,4/21/2021 14:52,4/24/2021 9:00,Rock Island Tailrace,729,0,RI01
G72271BB2,A,4,1,11H,177,51,,4/23/2021 0:00,4/21/2021 14:54,4/24/2021 9:00,Rock Island Tailrace,729,0,RI01
G723018D2,A,1,1,11H,160,42.5,,4/23/2021 0:00,4/21/2021 14:21,4/24/2021 9:00,Rock Island Tailrace,729,0,RI01
G723169B0,A,7,1,11H,148,32.5,,4/23/2021 0:00,4/21/2021 14:35,4/24/2021 9:00,Rock Island Tailrace,729,0,RI01
G72354DC9,A,10,1,11H,124,19,,4/23/2021 0:00,4/21/2021 14:46,4/24/2021 9:00,Rock Island Tailrace,729,0,RI01
G72374FE4,A,10,1,11H,161,38,,4/23/2021 0:00,4/21/2021 14:44,4/24/2021 9:00,Rock Island Tailrace,729,0,RI01
G7239E94A,A,4,1,11H,134,25,,4/23/2021 0:00,4/21/2021 14:55,4/24/2021 9:00,Rock Island Tailrace,729,0,RI01
G72405A9E,A,4,1,11H,135,25.5,,4/23/2021 0:00,4/21/2021 14:28,4/24/2021 9:00,Rock Island Tailrace,729,0,RI01
G72409515,A,6,1,11H,125,20,,4/23/2021 0:00,4/21/2021 14:34,4/24/2021 9:00,Rock Island Tailrace,729,0,RI01
G7245D4F2,A,2,1,11H,157,35.5,,4/23/2021 0:00,4/21/2021 14:49,4/24/2021 9:00,Rock Island Tailrace,729,0,RI01
G724AD1D5,A,9,1,11H,130,22,,4/23/2021 0:00,4/21/2021 14:41,4/24/2021 9:00,Rock Island Tailrace,729,0,RI01
G724EF851,A,4,1,11H,140,26.5,,4/23/2021 0:00,4/21/2021 14:30,4/24/2021 9:00,Rock Island Tailrace,729,0,RI01
G725F4C2A,A,2,1,11H,135,22,,4/23/2021 0:00,4/21/2021 14:24,4/24/2021 9:00,Rock Island Tailrace,729,0,RI01
G72635F35,A,1,1,11H,144,26.5,,4/23/2021 0:00,4/21/2021 14:48,4/24/2021 9:00,Rock Island Tailrace,729,0,RI01
G726DE647,A,2,1,11H,128,22.5,,4/23/2021 0:00,4/21/2021 14:25,4/24/2021 9:00,Rock Island Tailrace,729,0,RI01
G7274322F,A,3,1,11H,188,60.5,,4/23/2021 0:00,4/21/2021 14:26,4/24/2021 9:00,Rock Island Tailrace,729,0,RI01
G7274CFA6,A,1,1,11H,138,22.5,,4/23/2021 0:00,4/21/2021 14:47,4/24/2021 9:00,Rock Island Tailrace,729,0,RI01
G72755A4C,A,7,1,11H,124,20.5,,4/23/2021 0:00,4/21/2021 14:36,4/24/2021 9:00,Rock Island Tailrace,729,0,RI01
G7281895B,A,8,1,11H,157,33.5,,4/23/2021 0:00,4/21/2021 14:37,4/24/2021 9:00,Rock Island Tailrace,729,0,RI01
G728EDF45,A,3,1,11H,155,37.5,,4/23/2021 0:00,4/21/2021 14:51,4/24/2021 9:00,Rock Island Tailrace,729,0,RI01
G729B10DD,A,5,1,11H,154,33.5,,4/23/2021 0:00,4/21/2021 14:31,4/24/2021 9:00,Rock Island Tailrace,729,0,RI01
G729EEDAB,A,1,1,11H,156,36.5,,4/23/2021 0:00,4/21/2021 14:17,4/24/2021 9:00,Rock Island Tailrace,729,0,RI01
G72A05229,A,3,1,11H,189,68,,4/23/2021 0:00,4/21/2021 14:53,4/24/2021 9:00,Rock Island Tailrace,729,0,RI01
G72B12A3B,A,6,1,11H,144,27,,4/23/2021 0:00,4/21/2021 14:33,4/24/2021 9:00,Rock Island Tailrace,729,0,RI01
G72B2CEE6,A,9,1,11H,159,38.5,,4/23/2021 0:00,4/21/2021 14:40,4/24/2021 9:00,Rock Island Tailrace,729,0,RI01
G72B65331,A,5,1,11H,167,46.5,,4/23/2021 0:00,4/21/2021 14:32,4/24/2021 9:00,Rock Island Tailrace,729,0,RI01
G7207B621,A,4,1,11H,154,34.5,,4/25/2021 0:00,4/23/2021 15:44,4/26/2021 9:00,Rock Island Tailrace,729,0,RI02
G7212C98B,A,7,1,11H,141,29.5,,4/25/2021 0:00,4/23/2021 15:29,4/26/2021 9:00,Rock Island Tailrace,729,0,RI02
G721B722B,A,4,1,11H,185,61.5,,4/25/2021 0:00,4/23/2021 15:46,4/26/2021 9:00,Rock Island Tailrace,729,0,RI02
G721BBF1C,A,2,1,11H,168,47.5,,4/25/2021 0:00,4/23/2021 15:16,4/26/2021 9:00,Rock Island Tailrace,729,0,RI02
G7231FF7C,A,8,1,11H,156,35,,4/25/2021 0:00,4/23/2021 15:34,4/26/2021 9:00,Rock Island Tailrace,729,0,RI02
G72361878,A,3,1,11H,159,36,,4/25/2021 0:00,4/23/2021 15:43,4/26/2021 9:00,Rock Island Tailrace,729,0,RI02
G7239FF0A,A,2,1,11H,167,44.5,,4/25/2021 0:00,4/23/2021 15:14,4/26/2021 9:00,Rock Island Tailrace,729,0,RI02
G72447D05,A,3,1,11H,155,35,,4/25/2021 0:00,4/23/2021 15:18,4/26/2021 9:00,Rock Island Tailrace,729,0,RI02
G724EA7CB,A,1,1,11H,132,23,,4/25/2021 0:00,4/23/2021 15:14,4/26/2021 9:00,Rock Island Tailrace,729,0,RI02
G724F8672,A,5,1,11H,163,42.5,,4/25/2021 0:00,4/23/2021 15:47,4/26/2021 9:00,Rock Island Tailrace,729,0,RI02
G7255718E,A,9,1,11H,168,46,,4/25/2021 0:00,4/23/2021 15:37,4/26/2021 9:00,Rock Island Tailrace,729,0,RI02
G725788F7,A,2,1,11H,138,29,,4/25/2021 0:00,4/23/2021 15:40,4/26/2021 9:00,Rock Island Tailrace,729,0,RI02
G725C6EE0,A,9,1,11H,138,28.5,,4/25/2021 0:00,4/23/2021 15:36,4/26/2021 9:00,Rock Island Tailrace,729,0,RI02
G725EB285,A,3,1,11H,193,71,,4/25/2021 0:00,4/23/2021 15:42,4/26/2021 9:00,Rock Island Tailrace,729,0,RI02
G726B437D,A,3,1,11H,155,40.5,,4/25/2021 0:00,4/23/2021 15:19,4/26/2021 9:00,Rock Island Tailrace,729,0,RI02
G726E3904,A,7,1,11H,200,86.5,,4/25/2021 0:00,4/23/2021 15:32,4/26/2021 9:00,Rock Island Tailrace,729,0,RI02
G726F343D,A,8,1,11H,149,32.5,,4/25/2021 0:00,4/23/2021 15:35,4/26/2021 9:00,Rock Island Tailrace,729,0,RI02
G72754590,A,1,1,11H,143,30.5,,4/25/2021 0:00,4/23/2021 15:09,4/26/2021 9:00,Rock Island Tailrace,729,0,RI02
G72845550,A,6,1,11H,139,27,,4/25/2021 0:00,4/23/2021 15:27,4/26/2021 9:00,Rock Island Tailrace,729,0,RI02
G728E382F,A,5,1,11H,150,36.5,,4/25/2021 0:00,4/23/2021 15:23,4/26/2021 9:00,Rock Island Tailrace,729,0,RI02
G729E483B,A,6,1,11H,143,27,,4/25/2021 0:00,4/23/2021 15:26,4/26/2021 9:00,Rock Island Tailrace,729,0,RI02
G72A35802,A,10,1,11H,125,22,,4/25/2021 0:00,4/23/2021 15:38,4/26/2021 9:00,Rock Island Tailrace,729,0,RI02
G72AB2E51,A,5,1,11H,150,37.5,,4/25/2021 0:00,4/23/2021 15:25,4/26/2021 9:00,Rock Island Tailrace,729,0,RI02
G72AF1616,A,2,1,11H,148,31,,4/25/2021 0:00,4/23/2021 15:42,4/26/2021 9:00,Rock Island Tailrace,729,0,RI02
G72B28B9F,A,1,1,11H,134,25,,4/25/2021 0:00,4/23/2021 15:39,4/26/2021 9:00,Rock Island Tailrace,729,0,RI02
G72B3106A,A,4,1,11H,155,34,,4/25/2021 0:00,4/23/2021 15:23,4/26/2021 9:00,Rock Island Tailrace,729,0,RI02
G72B31388,A,10,1,11H,182,53.5,,4/25/2021 0:00,4/23/2021 15:37,4/26/2021 9:00,Rock Island Tailrace,729,0,RI02
G72B53D1E,A,4,1,11H,165,46.5,,4/25/2021 0:00,4/23/2021 15:22,4/26/2021 9:00,Rock Island Tailrace,729,0,RI02
G72B5FE36,A,1,1,11H,156,37.5,,4/25/2021 0:00,4/23/2021 15:40,4/26/2021 9:00,Rock Island Tailrace,729,0,RI02
G720FDFAE,A,10,1,11W,167,49.5,,4/27/2021 0:00,4/25/2021 11:13,4/28/2021 9:00,Rock Island Tailrace,729,0,RI03
G72178C0D,A,3,1,11H,180,62.5,,4/27/2021 0:00,4/25/2021 11:07,4/28/2021 9:00,Rock Island Tailrace,729,0,RI03
G721A2D75,A,2,1,11H,161,41,,4/27/2021 0:00,4/25/2021 11:07,4/28/2021 9:00,Rock Island Tailrace,729,0,RI03
G722A5CFE,A,1,1,11H,150,33.5,,4/27/2021 0:00,4/25/2021 11:06,4/28/2021 9:00,Rock Island Tailrace,729,0,RI03
G723787EC,A,3,1,11H,165,47,,4/27/2021 0:00,4/25/2021 11:08,4/28/2021 9:00,Rock Island Tailrace,729,0,RI03
G723CCE15,A,6,1,11H,161,40.5,,4/27/2021 0:00,4/25/2021 11:11,4/28/2021 9:00,Rock Island Tailrace,729,0,RI03
G7245C150,A,4,1,11H,194,73,,4/27/2021 0:00,4/25/2021 11:17,4/28/2021 9:00,Rock Island Tailrace,729,0,RI03
G72477931,A,2,1,11W,150,41.5,,4/27/2021 0:00,4/25/2021 11:15,4/28/2021 9:00,Rock Island Tailrace,729,0,RI03
G7249CDBE,A,7,1,11H,130,24,,4/27/2021 0:00,4/25/2021 11:11,4/28/2021 9:00,Rock Island Tailrace,729,0,RI03
G724E7141,A,2,1,11W,150,40.5,,4/27/2021 0:00,4/25/2021 11:07,4/28/2021 9:00,Rock Island Tailrace,729,0,RI03
G724F55C7,A,8,1,11H,145,33,,4/27/2021 0:00,4/25/2021 11:12,4/28/2021 9:00,Rock Island Tailrace,729,0,RI03
G725095F9,A,6,1,11W,155,41.5,,4/27/2021 0:00,4/25/2021 11:10,4/28/2021 9:00,Rock Island Tailrace,729,0,RI03
G7255E323,A,1,1,11H,148,29.5,,4/27/2021 0:00,4/25/2021 11:06,4/28/2021 9:00,Rock Island Tailrace,729,0,RI03
G7258C2D7,A,5,1,11W,163,49,,4/27/2021 0:00,4/25/2021 11:09,4/28/2021 9:00,Rock Island Tailrace,729,0,RI03
G72593606,A,8,1,11H,178,56.5,,4/27/2021 0:00,4/25/2021 11:12,4/28/2021 9:00,Rock Island Tailrace,729,0,RI03
G7259F6CC,A,7,1,11H,178,61.5,,4/27/2021 0:00,4/25/2021 11:12,4/28/2021 9:00,Rock Island Tailrace,729,0,RI03
G7261CBD4,A,9,1,11H,147,31.5,,4/27/2021 0:00,4/25/2021 11:13,4/28/2021 9:00,Rock Island Tailrace,729,0,RI03
G72658E96,A,1,1,11H,153,33,,4/27/2021 0:00,4/25/2021 11:14,4/28/2021 9:00,Rock Island Tailrace,729,0,RI03
G7272543D,A,1,1,11H,150,34,,4/27/2021 0:00,4/25/2021 11:14,4/28/2021 9:00,Rock Island Tailrace,729,0,RI03
G727830DE,A,4,1,11H,159,40.5,,4/27/2021 0:00,4/25/2021 11:08,4/28/2021 9:00,Rock Island Tailrace,729,0,RI03
G727C6E21,A,5,1,11H,136,28.5,,4/27/2021 0:00,4/25/2021 11:18,4/28/2021 9:00,Rock Island Tailrace,729,0,RI03
G7282BE33,A,3,1,11H,148,35.5,,4/27/2021 0:00,4/25/2021 11:16,4/28/2021 9:00,Rock Island Tailrace,729,0,RI03
G7285B3A0,A,4,1,11H,159,38.5,,4/27/2021 0:00,4/25/2021 11:17,4/28/2021 9:00,Rock Island Tailrace,729,0,RI03
G728B8DDD,A,10,1,11H,137,27.5,,4/27/2021 0:00,4/25/2021 11:14,4/28/2021 9:00,Rock Island Tailrace,729,0,RI03
G729397A4,A,5,1,11H,167,46,,4/27/2021 0:00,4/25/2021 11:09,4/28/2021 9:00,Rock Island Tailrace,729,0,RI03
G72991E53,A,3,1,11H,125,22.5,,4/27/2021 0:00,4/25/2021 11:16,4/28/2021 9:00,Rock Island Tailrace,729,0,RI03
G72B2F9DB,A,2,1,11H,140,28,,4/27/2021 0:00,4/25/2021 11:15,4/28/2021 9:00,Rock Island Tailrace,729,0,RI03
G72B66552,A,9,1,11H,157,41,,4/27/2021 0:00,4/25/2021 11:13,4/28/2021 9:00,Rock Island Tailrace,729,0,RI03
G72BB4744,A,4,1,11W,173,57.5,,4/27/2021 0:00,4/25/2021 11:08,4/28/2021 9:00,Rock Island Tailrace,729,0,RI03
G7205818D,B,2,1,11H,170,50.5,,4/29/2021 0:00,4/27/2021 13:28,4/30/2021 9:00,Rock Island Tailrace,729,0,RI04
G7207EE38,B,1,1,11H,149,34,,4/29/2021 0:00,4/27/2021 13:24,4/30/2021 9:00,Rock Island Tailrace,729,0,RI04
G7209C33A,B,3,1,11H,160,41,,4/29/2021 0:00,4/27/2021 13:55,4/30/2021 9:00,Rock Island Tailrace,729,0,RI04
G721A9206,B,4,1,11H,145,31.5,,4/29/2021 0:00,4/27/2021 13:56,4/30/2021 9:00,Rock Island Tailrace,729,0,RI04
G721ACB41,B,7,1,11H,156,39,,4/29/2021 0:00,4/27/2021 13:40,4/30/2021 9:00,Rock Island Tailrace,729,0,RI04
G721B4029,B,7,1,11H,155,38,,4/29/2021 0:00,4/27/2021 13:42,4/30/2021 9:00,Rock Island Tailrace,729,0,RI04
G722E7887,B,11,1,11H,157,41.5,,4/29/2021 0:00,4/27/2021 13:48,4/30/2021 9:00,Rock Island Tailrace,729,0,RI04
G72325805,B,8,1,11H,173,49.5,,4/29/2021 0:00,4/27/2021 13:42,4/30/2021 9:00,Rock Island Tailrace,729,0,RI04
G72353611,B,9,1,11H,158,40.5,,4/29/2021 0:00,4/27/2021 13:46,4/30/2021 9:00,Rock Island Tailrace,729,0,RI04
G723B6ED4,B,3,1,11H,179,59,,4/29/2021 0:00,4/27/2021 13:31,4/30/2021 9:00,Rock Island Tailrace,729,0,RI04
G723E0B71,B,8,1,11H,177,50,,4/29/2021 0:00,4/27/2021 13:44,4/30/2021 9:00,Rock Island Tailrace,729,0,RI04
G7246E2C4,B,2,1,11H,152,37.5,,4/29/2021 0:00,4/27/2021 13:54,4/30/2021 9:00,Rock Island Tailrace,729,0,RI04
G7248E866,B,11,1,11H,177,51,,4/29/2021 0:00,4/27/2021 13:49,4/30/2021 9:00,Rock Island Tailrace,729,0,RI04
G724976AC,B,6,1,11W,143,32.5,,4/29/2021 0:00,4/27/2021 13:38,4/30/2021 9:00,Rock Island Tailrace,729,0,RI04
G724B50C3,B,10,1,11H,163,41.5,,4/29/2021 0:00,4/27/2021 13:48,4/30/2021 9:00,Rock Island Tailrace,729,0,RI04
G724E6FC3,B,5,1,11H,186,63,,4/29/2021 0:00,4/27/2021 13:37,4/30/2021 9:00,Rock Island Tailrace,729,0,RI04
G72549EE2,B,2,1,11H,163,46,,4/29/2021 0:00,4/27/2021 13:53,4/30/2021 9:00,Rock Island Tailrace,729,0,RI04
G725B1A17,B,5,1,11H,160,38,,4/29/2021 0:00,4/27/2021 13:35,4/30/2021 9:00,Rock Island Tailrace,729,0,RI04
G725D8BF2,B,9,1,11H,161,40.5,,4/29/2021 0:00,4/27/2021 13:45,4/30/2021 9:00,Rock Island Tailrace,729,0,RI04
G726FB0D0,B,3,1,11H,139,29,,4/29/2021 0:00,4/27/2021 13:56,4/30/2021 9:00,Rock Island Tailrace,729,0,RI04
G7274E958,B,4,1,11H,165,45,,4/29/2021 0:00,4/27/2021 13:33,4/30/2021 9:00,Rock Island Tailrace,729,0,RI04
G72974F0A,B,1,1,11H,177,55.5,,4/29/2021 0:00,4/27/2021 13:52,4/30/2021 9:00,Rock Island Tailrace,729,0,RI04
G729B057F,B,1,1,11W,153,39,,4/29/2021 0:00,4/27/2021 13:25,4/30/2021 9:00,Rock Island Tailrace,729,0,RI04
G72A3AB94,B,6,1,11H,137,24,,4/29/2021 0:00,4/27/2021 13:39,4/30/2021 9:00,Rock Island Tailrace,729,0,RI04
G72A3C94D,B,3,1,11H,178,54,,4/29/2021 0:00,4/27/2021 13:30,4/30/2021 9:00,Rock Island Tailrace,729,0,RI04
G72A4EC3F,B,4,1,11W,156,40,,4/29/2021 0:00,4/27/2021 13:34,4/30/2021 9:00,Rock Island Tailrace,729,0,RI04
G72AF1C68,B,1,1,11W,140,27,,4/29/2021 0:00,4/27/2021 13:51,4/30/2021 9:00,Rock Island Tailrace,729,0,RI04
G72B654B2,B,10,1,11W,134,23.5,,4/29/2021 0:00,4/27/2021 13:47,4/30/2021 9:00,Rock Island Tailrace,729,0,RI04
G72B7598B,B,2,1,11H,150,33.5,,4/29/2021 0:00,4/27/2021 13:27,4/30/2021 9:00,Rock Island Tailrace,729,0,RI04
G72091C2C,B,10,1,11H,144,31,,5/1/2021 0:00,4/29/2021 12:52,5/2/2021 9:00,Rock Island Tailrace,729,0,RI05
G720EC589,B,5,1,11H,136,24,,5/1/2021 0:00,4/29/2021 13:04,5/2/2021 9:00,Rock Island Tailrace,729,0,RI05
G72172F40,B,3,1,11W,127,21.5,,5/1/2021 0:00,4/29/2021 13:02,5/2/2021 9:00,Rock Island Tailrace,729,0,RI05
G721AD5C3,B,11,1,11H,168,52,,5/1/2021 0:00,4/29/2021 12:55,5/2/2021 9:00,Rock Island Tailrace,729,0,RI05
G721CA932,B,7,1,11W,147,33,,5/1/2021 0:00,4/29/2021 12:48,5/2/2021 9:00,Rock Island Tailrace,729,0,RI05
G722212D1,B,1,1,11H,175,54,,5/1/2021 0:00,4/29/2021 12:56,5/2/2021 9:00,Rock Island Tailrace,729,0,RI05
G722F445E,B,4,1,11W,152,34,,5/1/2021 0:00,4/29/2021 12:44,5/2/2021 9:00,Rock Island Tailrace,729,0,RI05
G722F5340,B,8,1,11H,165,44,,5/1/2021 0:00,4/29/2021 12:50,5/2/2021 9:00,Rock Island Tailrace,729,0,RI05
G7231D01E,B,5,1,11H,157,39,,5/1/2021 0:00,4/29/2021 12:43,5/2/2021 9:00,Rock Island Tailrace,729,0,RI05
G7233599F,B,1,1,11H,163,44.5,,5/1/2021 0:00,4/29/2021 12:56,5/2/2021 9:00,Rock Island Tailrace,729,0,RI05
G7235B11E,B,2,1,11H,152,35,,5/1/2021 0:00,4/29/2021 12:35,5/2/2021 9:00,Rock Island Tailrace,729,0,RI05
G7237C8EB,B,4,1,11H,192,68.5,,5/1/2021 0:00,4/29/2021 13:03,5/2/2021 9:00,Rock Island Tailrace,729,0,RI05
G723BA3E3,B,7,1,11W,140,27,,5/1/2021 0:00,4/29/2021 12:47,5/2/2021 9:00,Rock Island Tailrace,729,0,RI05
G7242674C,B,2,1,11H,178,54.5,,5/1/2021 0:00,4/29/2021 12:41,5/2/2021 9:00,Rock Island Tailrace,729,0,RI05
G724F4A1B,B,3,1,11H,132,25,,5/1/2021 0:00,4/29/2021 12:42,5/2/2021 9:00,Rock Island Tailrace,729,0,RI05
G725998B6,B,9,1,11H,190,71,,5/1/2021 0:00,4/29/2021 12:52,5/2/2021 9:00,Rock Island Tailrace,729,0,RI05
G725C0E85,B,1,1,11H,132,21,,5/1/2021 0:00,4/29/2021 12:34,5/2/2021 9:00,Rock Island Tailrace,729,0,RI05
G7265AAD4,B,11,1,11H,164,44.5,,5/1/2021 0:00,4/29/2021 12:54,5/2/2021 9:00,Rock Island Tailrace,729,0,RI05
G726C538E,B,10,1,11H,150,32,,5/1/2021 0:00,4/29/2021 12:53,5/2/2021 9:00,Rock Island Tailrace,729,0,RI05
G727A61CA,B,3,1,11H,154,34.5,,5/1/2021 0:00,4/29/2021 12:41,5/2/2021 9:00,Rock Island Tailrace,729,0,RI05
G728305E5,B,5,1,11H,163,42,,5/1/2021 0:00,4/29/2021 12:44,5/2/2021 9:00,Rock Island Tailrace,729,0,RI05
G729D356B,B,1,1,11W,144,31.5,,5/1/2021 0:00,4/29/2021 12:34,5/2/2021 9:00,Rock Island Tailrace,729,0,RI05
G72A1556E,B,2,1,11W,142,31.5,,5/1/2021 0:00,4/29/2021 12:58,5/2/2021 9:00,Rock Island Tailrace,729,0,RI05
G72AC1902,B,2,1,11W,135,25,,5/1/2021 0:00,4/29/2021 12:57,5/2/2021 9:00,Rock Island Tailrace,729,0,RI05
G72AD5142,B,4,1,11W,145,34.5,,5/1/2021 0:00,4/29/2021 13:04,5/2/2021 9:00,Rock Island Tailrace,729,0,RI05
G72AE7B4A,B,9,1,11H,178,57.5,,5/1/2021 0:00,4/29/2021 12:51,5/2/2021 9:00,Rock Island Tailrace,729,0,RI05
G72B01F7E,B,8,1,11H,140,26,,5/1/2021 0:00,4/29/2021 12:50,5/2/2021 9:00,Rock Island Tailrace,729,0,RI05
G72B46FBD,B,3,1,11H,161,46.5,,5/1/2021 0:00,4/29/2021 13:03,5/2/2021 9:00,Rock Island Tailrace,729,0,RI05
G72B69B39,B,6,1,11H,156,35.5,,5/1/2021 0:00,4/29/2021 12:47,5/2/2021 9:00,Rock Island Tailrace,729,0,RI05
G7211D263,A,3,1,11H,181,57,,5/3/2021 0:00,5/1/2021 12:41,5/4/2021 9:00,Rock Island Tailrace,729,0,RI06
G72179452,A,8,1,11H,133,23,,5/3/2021 0:00,5/1/2021 12:27,5/4/2021 9:00,Rock Island Tailrace,729,0,RI06
G721BA61D,A,12,1,11H,176,53,,5/3/2021 0:00,5/1/2021 12:36,5/4/2021 9:00,Rock Island Tailrace,729,0,RI06
G721E146C,A,2,1,11W,162,43.5,,5/3/2021 0:00,5/1/2021 12:38,5/4/2021 9:00,Rock Island Tailrace,729,0,RI06
G722B7926,A,1,1,11H,194,69.5,,5/3/2021 0:00,5/1/2021 12:37,5/4/2021 9:00,Rock Island Tailrace,729,0,RI06
G72348DC7,A,7,1,11H,188,66.5,,5/3/2021 0:00,5/1/2021 12:27,5/4/2021 9:00,Rock Island Tailrace,729,0,RI06
G723543D6,A,1,1,11H,149,31.5,,5/3/2021 0:00,5/1/2021 12:13,5/4/2021 9:00,Rock Island Tailrace,729,0,RI06
G723BFD27,A,9,1,11H,143,29,,5/3/2021 0:00,5/1/2021 12:29,5/4/2021 9:00,Rock Island Tailrace,729,0,RI06
G72480572,A,6,1,11H,170,50,,5/3/2021 0:00,5/1/2021 12:26,5/4/2021 9:00,Rock Island Tailrace,729,0,RI06
G7251A73F,A,1,1,11H,160,39,,5/3/2021 0:00,5/1/2021 12:18,5/4/2021 9:00,Rock Island Tailrace,729,0,RI06
G7252D011,A,8,1,11H,154,38,,5/3/2021 0:00,5/1/2021 12:28,5/4/2021 9:00,Rock Island Tailrace,729,0,RI06
G72536764,A,3,1,11H,140,27.5,,5/3/2021 0:00,5/1/2021 12:20,5/4/2021 9:00,Rock Island Tailrace,729,0,RI06
G7259771E,A,2,1,11H,159,38,,5/3/2021 0:00,5/1/2021 12:19,5/4/2021 9:00,Rock Island Tailrace,729,0,RI06
G725CC7D3,A,10,1,11H,140,30,,5/3/2021 0:00,5/1/2021 12:31,5/4/2021 9:00,Rock Island Tailrace,729,0,RI06
G725D5847,A,3,1,11W,189,70.5,,5/3/2021 0:00,5/1/2021 12:19,5/4/2021 9:00,Rock Island Tailrace,729,0,RI06
G725ECC62,A,6,1,11W,149,32.5,,5/3/2021 0:00,5/1/2021 12:25,5/4/2021 9:00,Rock Island Tailrace,729,0,RI06
G72688A7E,A,5,1,11H,192,67,,5/3/2021 0:00,5/1/2021 12:23,5/4/2021 9:00,Rock Island Tailrace,729,0,RI06
G726BD653,A,4,1,11H,127,20,,5/3/2021 0:00,5/1/2021 12:22,5/4/2021 9:00,Rock Island Tailrace,729,0,RI06
G727B09A9,A,4,1,11H,145,35,,5/3/2021 0:00,5/1/2021 12:23,5/4/2021 9:00,Rock Island Tailrace,729,0,RI06
G7283EB13,A,7,1,11H,145,30.5,,5/3/2021 0:00,5/1/2021 12:26,5/4/2021 9:00,Rock Island Tailrace,729,0,RI06
G72849678,A,1,1,11H,154,36.5,,5/3/2021 0:00,5/1/2021 12:38,5/4/2021 9:00,Rock Island Tailrace,729,0,RI06
